patient,O00292_N,O00292_C,O00292.2_N,O00292.2_C
13,0.894153216997702,5.08393117730844,1.87573439716199,0.444086562012737
14,0.758915229947832,1.24276251977036,1.11838402207914,0.543170546631618
15,1.91660185775828,0.683866514038046,0.627062315300114,0.145650607848725
16,1.49835283426105,0.911752112479137,0.647870368295174,0.382947898223359
21,1.45532763724687,0.709084172589174,0,0
22,1.82232476674863,2.25255893503393,0,0
23,0.986384781494081,0.687212996957347,0,0
24,1.20496555027863,0.794944629698242,0,0
69,0.689329464469994,0.561453009093448,0,0
70,0.779444437699564,0.745001031966686,0,0
71,1.30352568382969,0.631915694392172,0,0
72,1.44299294620418,0.944923330945646,0,0
77,0.994040692986526,0.488286066584464,0,0
78,0.816891484542272,0.630520484187492,0,0
79,0.70236213830455,0.762756564045184,0,0
80,0.791977512423493,0.339032964742834,0,0
85,1.19422738406803,0.745944670559783,0,0
86,1.30484900980109,0.739027714393043,0,0
87,0.682177040548638,1.38967485959635,0,0
88,1.07799271670594,3.32454743299587,0,0
