patient,O15460_N,O15460_C,O15460.2_N,O15460.2_C
1,0.292167418618446,1.52580303057538,0,0
2,0.289164704402064,0.59386065824241,0,0
3,0.316288893282764,0.935829453741484,0,0
4,0.311271187963978,2.50961659446731,0,0
21,1.40216639366184,7.93451831026167,0,0
22,1.56850043379359,3.63926467965381,0,0
23,1.64145553064348,4.4289229956065,0,0
24,1.48891925836333,6.9152871793004,0,0
29,0.373673820948269,1.1544343977268,0,0
30,0.409861720034207,0.461509077780324,0,0
31,0.46023496011297,1.2202399875792,0,0
32,0.416032688388278,3.21528645467517,0,0
34,0,0,0.427282062224119,4.34851374238201
35,0,0,0.328008854868177,2.68961286623015
37,0.413215352693523,1.39501416284256,0,0
38,0.581894807531705,3.18185262034111,0,0
39,0.345287518618326,0.601206209265685,0,0
40,0.319393623707479,1.92688701581589,0,0
53,0.42190269200334,1.38027244843906,0,0
54,0.240560330827133,1.98079912104968,0,0
55,0.315486921472155,1.70253679187494,0,0
56,0.28532750273037,0.979129289842151,0,0
65,0.508816686395363,2.62107024776522,0,0
66,0.499199967345606,2.67097840728193,0,0
67,0.453994040573085,2.41667006816605,0,0
68,0.393342585411649,1.2379648148904,0,0
73,0.480745472413309,2.94613400252703,0,0
74,0.661496209462305,5.66108030324302,0,0
75,0.338929348589078,1.15176189807665,0,0
76,0.355664747999438,3.76203846693809,0,0
89,0.316619469133417,1.69778282291566,0,0
90,0.209627994879722,2.61994614046952,0,0
91,0.359119891797894,1.66300357453386,0,0
92,0.457374287508453,2.8120018597237,0,0
